Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
Probation,0,Other,2648802781.0,22,Intake,Spanish,Other,Probation,Single,1396619308.0,1,8,Low
Probation,1,African-American,2975578559.0,22,Intake,English,Deferred Sentencing,Probation,Single,1361571691.0,1,8,Medium
PRETRIAL,1,Caucasian,2938643534.0,22,Intake,English,Pretrial,Jail Inmate,Single,1360227805.0,1,8,Low
Broward County,1,Other,246159072.0,22,Intake,English,Pretrial,Jail Inmate,Single,1373460881.0,1,8,Low
PRETRIAL,1,Hispanic,451141713.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1397176822.0,1,8,Low
PRETRIAL,1,Caucasian,3093440486.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1385152729.0,1,8,Medium
PRETRIAL,1,Hispanic,3122396767.0,22,Intake,English,Pretrial,Jail Inmate,Single,1394444134.0,1,8,Low
PRETRIAL,1,Caucasian,437806654.0,22,Intake,English,Pretrial,Jail Inmate,Single,1408952422.0,1,8,Low
PRETRIAL,1,Hispanic,2922216030.0,22,Intake,English,Pretrial,Jail Inmate,Single,1366917051.0,1,8,Low
PRETRIAL,1,African-American,673101350.0,17,Intake,English,Pretrial,Jail Inmate,Divorced,1362057489.0,1,8,Low
Probation,1,Other,386235935.0,22,Intake,English,Post Sentence,Probation,Single,1365001670.0,1,8,Medium
Probation,1,Caucasian,283844670.0,22,Intake,English,Other,Probation,Married,1394713528.0,1,8,Low
PRETRIAL,1,African-American,434715367.0,22,Intake,English,Pretrial,Jail Inmate,Single,1379184076.0,1,8,Low
Probation,0,African-American,275103169.0,22,Intake,English,Other,Probation,Single,1403490698.0,2,8,Medium
PRETRIAL,1,Caucasian,551713825.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1395852409.0,1,8,Low
Probation,1,Caucasian,2759582265.0,22,Intake,English,Post Sentence,Probation,Single,1397937775.0,1,8,Low
Probation,1,African-American,313131037.0,22,Intake,English,Other,Probation,Single,1390880967.0,1,8,Low
PRETRIAL,1,African-American,722825186.0,22,Intake,English,Pretrial,Jail Inmate,Single,1399022974.0,2,8,Medium
Broward County,1,Caucasian,170823684.0,17,Intake,English,Pretrial,Jail Inmate,Single,1378991139.0,4,8,High
PRETRIAL,1,African-American,461259281.0,22,Intake,English,Post Sentence,Probation,Single,1370458631.0,3,8,High
Probation,1,Hispanic,463706888.0,22,Intake,English,Post Sentence,Probation,Single,1408424221.0,1,8,Low
Probation,1,Caucasian,3014195991.0,22,Intake,English,Post Sentence,Probation,Single,1380581347.0,3,8,High
Probation,1,Caucasian,259562614.0,22,Intake,English,Post Sentence,Probation,Single,1371647429.0,1,8,Low
PRETRIAL,1,African-American,2980100804.0,22,Intake,English,Pretrial,Jail Inmate,Married,1415111812.0,1,8,Low
Probation,1,Caucasian,346040339.0,22,Intake,English,Post Sentence,Probation,Single,1404957122.0,1,8,Low
Probation,0,Hispanic,2980220381.0,22,Intake,English,Post Sentence,Probation,Single,1372345166.0,1,8,Medium
PRETRIAL,1,Caucasian,626830748.0,22,Intake,English,Post Sentence,Probation,Single,1405358862.0,1,8,Low
Probation,1,Caucasian,677467803.0,22,Intake,English,Post Sentence,Probation,Married,1388820173.0,1,8,Low
PRETRIAL,1,Caucasian,692508775.0,22,Intake,English,Pretrial,Jail Inmate,Single,1379987053.0,1,8,Low
PRETRIAL,1,African-American,2974530894.0,22,Intake,English,Parole Violator,Pretrial Defendant,Single,1367034500.0,2,8,High
Probation,1,African-American,2865000773.0,22,Intake,English,Other,Probation,Single,1392700281.0,1,8,Medium
PRETRIAL,1,Caucasian,248719124.0,22,Intake,English,Pretrial,Jail Inmate,Single,1383912323.0,1,8,Low
PRETRIAL,1,Caucasian,682760741.0,22,Intake,English,Post Sentence,Probation,Single,1412786025.0,1,8,Low
PRETRIAL,1,Caucasian,498684671.0,22,Intake,English,Post Sentence,Probation,Single,1388016495.0,1,8,Low
Probation,1,African-American,526010730.0,22,Intake,English,Post Sentence,Probation,Single,1396373167.0,2,8,Medium
PRETRIAL,1,African-American,3070397342.0,22,Intake,English,Pretrial,Jail Inmate,Single,1370154497.0,4,8,High
Probation,0,Caucasian,428906675.0,22,Intake,English,Post Sentence,Probation,Married,1390807376.0,1,8,Low
PRETRIAL,1,African-American,2670977158.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1359203012.0,1,8,Low
Probation,1,Other,3054393854.0,22,Intake,English,Post Sentence,Probation,Single,1396004776.0,1,8,Low
Probation,1,Caucasian,2749444114.0,22,Intake,English,Post Sentence,Probation,Single,1358684978.0,1,8,Low
PRETRIAL,1,Asian,551162142.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1397860522.0,1,8,Low
PRETRIAL,1,Caucasian,2730233716.0,22,Intake,English,Pretrial,Jail Inmate,Single,1361914454.0,3,8,High
Probation,1,Caucasian,324614685.0,22,Intake,English,Post Sentence,Probation,Single,1373901161.0,1,8,Low
PRETRIAL,0,Caucasian,784014662.0,22,Intake,English,Pretrial,Jail Inmate,Single,1364072816.0,2,8,Medium
DRRD,1,Caucasian,2960080975.0,22,Intake,English,Deferred Sentencing,Parole,Significant Other,1363683571.0,2,8,High
PRETRIAL,1,African-American,239673114.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357341760.0,1,8,Low
Probation,1,African-American,167832618.0,22,Intake,English,Post Sentence,Probation,Divorced,1358520017.0,1,8,Low
PRETRIAL,0,Caucasian,3038732776.0,22,Intake,English,Pretrial,Jail Inmate,Single,1402603304.0,1,8,Low
Probation,0,Caucasian,2883978322.0,22,Intake,English,Other,Probation,Married,1410269886.0,1,8,Low
PRETRIAL,1,Caucasian,597483503.0,22,Intake,English,Pretrial,Jail Inmate,Single,1413437989.0,3,8,High
PRETRIAL,1,Caucasian,454878593.0,22,Intake,English,Other,Probation,Single,1376182938.0,3,8,High
PRETRIAL,1,African-American,269206321.0,22,Intake,English,Pretrial,Pretrial Defendant,Married,1387087588.0,1,8,Low
PRETRIAL,0,Caucasian,632656160.0,22,Intake,English,Pretrial,Jail Inmate,Married,1369507942.0,1,8,Medium
Broward County,1,Other,245518809.0,22,Intake,Spanish,Deferred Sentencing,Parole,Divorced,1372922418.0,1,8,Medium
Probation,1,African-American,2919750867.0,22,Intake,English,Post Sentence,Probation,Single,1382332588.0,1,8,Low
PRETRIAL,0,African-American,560666429.0,22,Intake,English,Pretrial,Jail Inmate,Married,1404739052.0,1,8,Low
PRETRIAL,1,Other,3141904854.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1376482912.0,1,8,Low
Probation,0,African-American,2179989730.0,22,Intake,Spanish,Post Sentence,Probation,Single,1377482868.0,4,8,High
PRETRIAL,1,Caucasian,729396079.0,22,Intake,English,Post Sentence,Probation,Widowed,1379630497.0,2,8,Medium
PRETRIAL,0,Caucasian,236721623.0,22,Intake,English,Pretrial,Jail Inmate,Married,1362883301.0,1,8,Low
Probation,1,African-American,3216061294.0,22,Intake,English,Post Sentence,Probation,Single,1408516500.0,1,8,Medium
Probation,1,Caucasian,2463038847.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1410822161.0,1,8,Low
PRETRIAL,0,Caucasian,748200798.0,22,Intake,English,Pretrial,Jail Inmate,Married,1407061270.0,1,8,Low
PRETRIAL,1,Caucasian,528546122.0,22,Intake,English,Pretrial,Jail Inmate,Single,1365421998.0,2,8,Medium
PRETRIAL,1,Hispanic,3120872421.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366272917.0,1,8,Low
Probation,1,Caucasian,3116072555.0,22,Intake,English,Pretrial,Pretrial Defendant,Married,1377697556.0,3,8,High
PRETRIAL,1,African-American,3277618510.0,22,Intake,Spanish,Post Sentence,Probation,Married,1362770215.0,1,8,Low
Probation,1,African-American,3215341946.0,22,Intake,English,Post Sentence,Probation,Single,1390382190.0,1,8,Low
PRETRIAL,0,African-American,607633499.0,22,Intake,English,Pretrial,Jail Inmate,Single,1390113699.0,1,8,Low
PRETRIAL,1,African-American,623052113.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414342388.0,2,8,Medium
Probation,1,Caucasian,699027841.0,22,Intake,English,Post Sentence,Probation,Single,1405748452.0,1,8,Low
PRETRIAL,0,Hispanic,311760773.0,22,Intake,English,Pretrial,Jail Inmate,Single,1389145364.0,1,8,Low
PRETRIAL,1,Caucasian,506088464.0,22,Intake,English,Pretrial,Jail Inmate,Single,1401742962.0,1,8,Medium
PRETRIAL,1,African-American,3272359021.0,22,Intake,English,Pretrial,Jail Inmate,Single,1371211821.0,1,8,Low
PRETRIAL,1,Hispanic,3101648614.0,22,Intake,English,Pretrial,Jail Inmate,Single,1369081258.0,1,8,Low
Probation,1,Hispanic,301664160.0,22,Intake,English,Post Sentence,Probation,Single,1396885460.0,1,8,High
Probation,1,African-American,3087815361.0,22,Intake,English,Pretrial,Jail Inmate,Single,1357422757.0,3,8,Medium
Probation,0,Caucasian,269011489.0,22,Intake,English,Post Sentence,Probation,Single,1396672722.0,1,8,Low
PRETRIAL,1,Other,254958398.0,22,Intake,English,Post Sentence,Probation,Married,1385310836.0,1,8,Low
Probation,1,African-American,591206323.0,22,Intake,English,Other,Probation,Single,1405744837.0,2,8,Medium
PRETRIAL,1,Hispanic,3273340200.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1388966402.0,1,8,Medium
Probation,0,Asian,1977194736.0,17,Intake,Spanish,Post Sentence,Probation,Single,1399000186.0,4,8,High
PRETRIAL,0,African-American,804736423.0,22,Intake,English,Pretrial,Jail Inmate,Single,1358074157.0,4,8,High
Probation,1,African-American,347082612.0,22,Intake,English,Post Sentence,Probation,Married,1376241728.0,1,8,High
Probation,0,African-American,668561463.0,22,Intake,English,Post Sentence,Probation,Single,1384615166.0,4,8,High
Probation,0,Hispanic,395352992.0,22,Intake,English,Post Sentence,Probation,Single,1384522236.0,1,8,Low
Probation,1,Hispanic,612983041.0,22,Intake,English,Conditional Release,Probation,Married,1404994030.0,1,8,High
PRETRIAL,1,African-American,3165372958.0,22,Intake,English,Pretrial,Jail Inmate,Single,1362094518.0,1,8,Low
PRETRIAL,1,African-American,431205663.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368418915.0,2,8,Medium
Probation,1,Other,274337508.0,22,Intake,English,Post Sentence,Probation,Single,1416799009.0,1,8,Low
Probation,1,Caucasian,488388586.0,22,Intake,English,Post Sentence,Probation,Single,1394813800.0,2,8,Medium
Probation,1,African-American,630168939.0,22,Intake,English,Post Sentence,Probation,Single,1409191908.0,1,8,Low
PRETRIAL,1,Hispanic,842142982.0,22,Intake,English,Pretrial,Jail Inmate,Single,1385488288.0,1,8,Medium
PRETRIAL,0,Caucasian,2686037446.0,22,Intake,English,Other,Pretrial Defendant,Single,1381193580.0,1,8,Medium
PRETRIAL,1,Other,477898645.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1362225114.0,1,8,Low
PRETRIAL,1,Caucasian,181817868.0,22,Intake,English,Post Sentence,Probation,Single,1386384702.0,2,8,Medium
PRETRIAL,1,Hispanic,572575557.0,22,Intake,English,Post Sentence,Probation,Separated,1362392648.0,1,8,Low
PRETRIAL,1,Caucasian,606925713.0,22,Intake,English,Pretrial,Jail Inmate,Single,1419564554.0,4,8,High
PRETRIAL,1,African-American,2817904729.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1406989282.0,3,8,High
PRETRIAL,1,African-American,530083987.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1416390539.0,2,8,Medium
PRETRIAL,1,Hispanic,2911923209.0,22,Intake,English,Pretrial,Jail Inmate,Unknown,1360099225.0,1,8,Low
Probation,0,African-American,561373291.0,22,Intake,English,Post Sentence,Probation,Single,1412108054.0,1,8,Low
Probation,0,African-American,3116698608.0,22,Intake,English,Other,Probation,Separated,1405593887.0,1,8,Low
PRETRIAL,1,African-American,2901561124.0,17,Intake,English,Pretrial,Jail Inmate,Divorced,1375234468.0,1,8,Low
PRETRIAL,1,Caucasian,2916465970.0,22,Intake,English,Pretrial,Jail Inmate,Single,1381040767.0,1,8,Low
PRETRIAL,1,Caucasian,495124503.0,22,Intake,English,Pretrial,Jail Inmate,Single,1377740848.0,3,8,High
DRRD,0,Native American,812962235.0,17,Intake,English,Probation Violator,Residential Program,Married,1378576935.0,3,8,Medium
PRETRIAL,1,African-American,287104502.0,22,Intake,English,Pretrial,Jail Inmate,Married,1368916600.0,1,8,Medium
PRETRIAL,1,African-American,595608651.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1410942240.0,2,8,Low
PRETRIAL,1,Hispanic,2731077298.0,22,Intake,English,Pretrial,Pretrial Defendant,Married,1381430983.0,1,8,Low
PRETRIAL,1,African-American,3139267945.0,22,Intake,English,Pretrial,Probation,Single,1397628141.0,1,8,Low
PRETRIAL,1,Hispanic,458519412.0,22,Intake,English,Post Sentence,Jail Inmate,Single,1402648998.0,1,8,Low
PRETRIAL,1,Caucasian,621818069.0,22,Intake,English,Pretrial,Pretrial Defendant,Married,1375965348.0,3,8,High
Probation,0,Caucasian,376872579.0,22,Intake,English,Post Sentence,Probation,Single,1373234240.0,1,8,Low
Probation,1,Other,397923602.0,22,Intake,English,Post Sentence,Probation,Married,1374344516.0,1,8,Low
PRETRIAL,0,Caucasian,149623971.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1363103158.0,1,8,Low
PRETRIAL,0,Caucasian,3025580304.0,22,Intake,English,Pretrial,Jail Inmate,Single,1404361312.0,1,8,Low
PRETRIAL,1,African-American,2751027374.0,22,Intake,English,Pretrial,Jail Inmate,Single,1387252042.0,1,8,Low
PRETRIAL,0,African-American,3003493525.0,22,Intake,Spanish,Parole Violator,Pretrial Defendant,Single,1399923404.0,2,8,High
PRETRIAL,1,Hispanic,2745305085.0,22,Intake,English,Pretrial,Jail Inmate,Single,1412129730.0,1,8,Low
PRETRIAL,1,Caucasian,336573061.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1385123733.0,1,8,Low
PRETRIAL,1,African-American,227329248.0,22,Intake,English,Pretrial,Jail Inmate,Single,1393928955.0,1,8,Low
PRETRIAL,0,Caucasian,2584437448.0,22,Intake,English,Pretrial,Jail Inmate,Single,1359969720.0,1,8,Low
PRETRIAL,1,African-American,212651005.0,22,Intake,English,Pretrial,Jail Inmate,Single,1379021123.0,2,8,Medium
Probation,0,Caucasian,2512039170.0,22,Intake,English,Post Sentence,Probation,Single,1392020974.0,1,8,Low
Probation,1,African-American,735608752.0,22,Intake,English,Other,Probation,Single,1418098802.0,2,8,Medium
PRETRIAL,1,Hispanic,654856565.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415070547.0,1,8,Medium
PRETRIAL,0,African-American,3149370519.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366708432.0,3,8,High
Probation,1,Other,2770397568.0,17,Intake,English,Post Sentence,Probation,Divorced,1381341206.0,1,8,Low
PRETRIAL,1,Hispanic,733078504.0,22,Intake,English,Conditional Release,Probation,Single,1359092269.0,2,8,High
Probation,1,Caucasian,634071532.0,22,Intake,English,Post Sentence,Probation,Divorced,1397672866.0,1,8,Low
PRETRIAL,1,Caucasian,513037428.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378009467.0,1,8,Low
Probation,1,Caucasian,218273046.0,22,Intake,English,Post Sentence,Probation,Widowed,1362647433.0,1,8,Medium
DRRD,1,Hispanic,2704773487.0,22,Intake,English,Pretrial,Jail Inmate,Single,1369346511.0,2,8,Medium
PRETRIAL,1,African-American,2555426610.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1409113372.0,1,8,Low
PRETRIAL,0,African-American,229461080.0,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1395995383.0,1,8,Low
Probation,1,African-American,747097951.0,22,Intake,English,Other,Probation,Divorced,1360309988.0,1,8,Low
PRETRIAL,1,African-American,856052581.0,22,Intake,English,Pretrial,Jail Inmate,Single,1379097932.0,1,8,Low
Probation,1,Caucasian,3104954545.0,22,Intake,English,Post Sentence,Probation,Single,1389003853.0,1,8,Low
PRETRIAL,1,Hispanic,445297866.0,22,Intake,English,Pretrial,Jail Inmate,Single,1418520462.0,1,8,Low
Probation,1,African-American,369086659.0,22,Intake,English,Post Sentence,Probation,Single,1368231418.0,1,8,Low
PRETRIAL,1,Caucasian,523205787.0,22,Intake,English,Pretrial,Jail Inmate,Single,1366735840.0,1,8,Low
Probation,1,Caucasian,421325784.0,17,Intake,English,Pretrial,Probation,Separated,1409727479.0,1,8,Low
PRETRIAL,1,African-American,2878958986.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1414778973.0,1,8,Low
PRETRIAL,1,African-American,244895089.0,22,Intake,English,Pretrial,Jail Inmate,Married,1410753583.0,1,8,Low
Probation,1,Hispanic,716280570.0,22,Intake,English,Post Sentence,Probation,Married,1373800795.0,1,8,Low
PRETRIAL,0,African-American,1621769153.0,22,Intake,Spanish,Pretrial,Pretrial Defendant,Widowed,1417440768.0,4,8,High
Probation,0,African-American,3182599457.0,22,Intake,English,Post Sentence,Probation,Single,1392379036.0,2,8,Medium
Probation,1,Caucasian,3145573494.0,22,Intake,Spanish,Post Sentence,Probation,Single,1404951259.0,1,8,Low
PRETRIAL,1,African-American,3187924298.0,22,Intake,English,Pretrial,Jail Inmate,Married,1359843112.0,1,8,Low
PRETRIAL,1,Caucasian,2730718582.0,22,Intake,English,Pretrial,Jail Inmate,Widowed,1364562827.0,1,8,Low
PRETRIAL,1,Caucasian,2946652473.0,22,Intake,English,Pretrial,Jail Inmate,Single,1391891106.0,1,8,Low
Probation,1,Hispanic,716095027.0,22,Intake,English,Post Sentence,Probation,Single,1368208331.0,1,8,Low
Broward County,0,African-American,2380539194.0,17,Intake,English,Pretrial,Jail Inmate,Single,1407072945.0,2,8,Medium
PRETRIAL,0,African-American,136466802.0,22,Intake,English,Post Sentence,Jail Inmate,Single,1402429830.0,1,8,Low
PRETRIAL,1,Caucasian,2995625014.0,22,Intake,English,Pretrial,Jail Inmate,Single,1362188415.0,1,8,Low
Probation,1,African-American,245690580.0,22,Intake,English,Pretrial,Jail Inmate,Single,1404923448.0,3,8,High
DRRD,1,Oriental,1256420230.0,17,Intake,Spanish,Pretrial,Pretrial Defendant,Single,1372202731.0,1,8,Low
Probation,1,Caucasian,728820611.0,22,Intake,English,Post Sentence,Probation,Single,1365473669.0,4,8,High
PRETRIAL,0,African-American,722339761.0,22,Intake,English,Probation Violator,Probation,Single,1392814343.0,4,8,Low
Probation,1,Hispanic,2994418623.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1374870089.0,3,8,High
PRETRIAL,1,Caucasian,651735806.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1409182548.0,1,8,Low
Probation,0,Caucasian,671401742.0,22,Intake,English,Post Sentence,Probation,Single,1389650561.0,1,8,Low
PRETRIAL,1,African-American,1153579770.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1366630344.0,3,8,High
PRETRIAL,1,Hispanic,720399261.0,22,Intake,English,Post Sentence,Probation,Single,1390247233.0,4,8,High
PRETRIAL,1,African-American,455904715.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417424436.0,1,8,Low
PRETRIAL,1,Caucasian,460449429.0,22,Intake,English,Pretrial,Jail Inmate,Married,1360553121.0,1,8,Low
PRETRIAL,1,Caucasian,458498245.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1412545593.0,1,8,Low
PRETRIAL,0,Caucasian,395329188.0,22,Intake,English,Pretrial,Jail Inmate,Single,1380430963.0,1,8,Low
PRETRIAL,1,African-American,505500026.0,22,Intake,English,Pretrial,Jail Inmate,Single,1369128022.0,2,8,Medium
PRETRIAL,0,African-American,616805967.0,22,Intake,English,Post Sentence,Probation,Single,1376751288.0,1,8,Low
Probation,1,Hispanic,569434219.0,22,Intake,English,Post Sentence,Probation,Divorced,1382621526.0,1,8,Low
PRETRIAL,1,Caucasian,618709863.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1418050995.0,1,8,Low
PRETRIAL,0,Caucasian,887384882.0,22,Intake,English,Pretrial,Jail Inmate,Single,1399916594.0,2,8,Medium
PRETRIAL,1,African-American,728663200.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1408499937.0,1,8,Low
PRETRIAL,1,African-American,316999875.0,22,Intake,English,Pretrial,Jail Inmate,Single,1370557987.0,4,8,High
Probation,1,Arabic,3062052861.0,17,Intake,English,Post Sentence,Probation,Single,1381442400.0,3,8,High
PRETRIAL,1,African-American,656925760.0,22,Intake,English,Pretrial,Jail Inmate,Single,1387596813.0,3,8,High
PRETRIAL,0,African-American,650531185.0,22,Intake,English,Pretrial,Jail Inmate,Single,1412895983.0,4,8,High
PRETRIAL,1,Caucasian,2933632648.0,22,Intake,English,Pretrial,Jail Inmate,Married,1393322118.0,1,8,Low
PRETRIAL,1,Caucasian,646450762.0,22,Intake,English,Pretrial,Jail Inmate,Single,1419951438.0,4,8,High
PRETRIAL,1,African-American,801140696.0,22,Intake,English,Pretrial,Jail Inmate,Single,1362336055.0,3,8,High
PRETRIAL,1,African-American,2898501949.0,22,Intake,English,Pretrial,Jail Inmate,Single,1357632010.0,1,8,Low
Probation,1,Caucasian,2866883633.0,22,Intake,English,Other,Probation,Single,1403129379.0,1,8,Low
PRETRIAL,1,Caucasian,374251963.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1395241545.0,2,8,Medium
Probation,1,Caucasian,558829872.0,22,Intake,English,Other,Probation,Divorced,1383167037.0,1,8,Low
