Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
PRETRIAL,1,African-American,429494400,22,Intake,English,Pretrial,Jail Inmate,Single,1414281600,2,8,Medium
PRETRIAL,1,Caucasian,389145600,22,Intake,English,Pretrial,Jail Inmate,Single,1406678400,1,8,Low
PRETRIAL,1,African-American,753667200,22,Intake,English,Pretrial,Jail Inmate,Single,1413331200,3,8,High
PRETRIAL,1,African-American,536803200,22,Intake,English,Pretrial,Jail Inmate,Single,1375833600,1,8,Low
PRETRIAL,1,Caucasian,442800000,22,Intake,English,Pretrial,Jail Inmate,Single,1361923200,1,8,Low
PRETRIAL,0,Caucasian,123724800,22,Intake,English,Pretrial,Jail Inmate,Single,1364428800,1,8,Low
Probation,1,Hispanic,-32918400,22,Intake,English,Post Sentence,Probation,Single,1398297600,1,8,Low
PRETRIAL,0,African-American,406339200,22,Intake,English,Pretrial,Jail Inmate,Single,1394323200,1,8,Low
PRETRIAL,1,African-American,641692800,22,Intake,English,Pretrial,Jail Inmate,Single,1358121600,1,8,Medium
PRETRIAL,1,Caucasian,305251200,22,Intake,English,Post Sentence,Probation,Single,1357171200,2,8,Medium
Probation,1,Hispanic,550454400,22,Intake,English,Other,Probation,Single,1398211200,1,8,Low
PRETRIAL,1,African-American,735436800,22,Intake,English,Pretrial,Jail Inmate,Single,1366156800,3,8,High
PRETRIAL,0,African-American,413337600,22,Intake,English,Post Sentence,Probation,Single,1398124800,1,8,Low
Probation,1,African-American,575856000,22,Intake,English,Post Sentence,Probation,Single,1372118400,2,8,Medium
PRETRIAL,1,Caucasian,-655516800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418774400,1,8,Low
Probation,1,African-American,521337600,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1360368000,3,8,High
Probation,1,Hispanic,607564800,22,Intake,English,Post Sentence,Probation,Single,1380240000,1,8,Medium
PRETRIAL,1,African-American,383702400,17,Intake,English,Post Sentence,Probation,Significant Other,1376006400,4,8,High
PRETRIAL,1,Caucasian,577756800,22,Intake,English,Pretrial,Jail Inmate,Single,1388620800,3,8,High
PRETRIAL,1,Hispanic,647049600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395100800,3,8,High
PRETRIAL,1,Caucasian,648086400,22,Intake,English,Post Sentence,Probation,Single,1408320000,3,8,High
PRETRIAL,1,Caucasian,473299200,22,Intake,English,Pretrial,Jail Inmate,Single,1418169600,1,8,Low
Probation,0,African-American,101347200,22,Intake,English,Other,Probation,Divorced,1365379200,1,8,Low
Probation,1,Hispanic,581558400,22,Intake,English,Other,Probation,Single,1390867200,1,8,Low
Probation,1,Hispanic,524188800,22,Intake,English,Post Sentence,Probation,Single,1364342400,1,8,Low
Probation,1,Hispanic,615168000,22,Intake,English,Post Sentence,Probation,Single,1408579200,2,8,Medium
PRETRIAL,1,African-American,424310400,22,Intake,English,Post Sentence,Probation,Single,1400457600,4,8,High
PRETRIAL,1,African-American,727747200,22,Intake,English,Pretrial,Jail Inmate,Unknown,1364947200,1,8,Low
PRETRIAL,1,African-American,464313600,22,Intake,English,Pretrial,Jail Inmate,Single,1407801600,3,8,High
Probation,1,African-American,-468892800,22,Intake,English,Other,Probation,Single,1398988800,1,8,Low
PRETRIAL,1,African-American,763776000,22,Intake,English,Pretrial,Jail Inmate,Single,1387843200,4,8,High
PRETRIAL,1,Caucasian,-153878400,22,Intake,English,Post Sentence,Probation,Separated,1396828800,1,8,Low
PRETRIAL,1,Other,806371200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1380499200,2,8,Low
PRETRIAL,1,Caucasian,-798768000,22,Intake,English,Post Sentence,Probation,Married,1395187200,1,8,Low
Probation,0,Hispanic,99360000,22,Intake,English,Post Sentence,Probation,Divorced,1390521600,1,8,Low
PRETRIAL,1,African-American,475804800,22,Intake,English,Pretrial,Jail Inmate,Single,1357171200,1,8,Medium
PRETRIAL,0,Caucasian,556416000,22,Intake,English,Pretrial,Jail Inmate,Single,1366934400,1,8,Low
PRETRIAL,1,African-American,499564800,22,Intake,English,Pretrial,Jail Inmate,Single,1376870400,2,8,Low
Probation,0,African-American,753580800,22,Intake,English,Post Sentence,Probation,Single,1393977600,3,8,High
PRETRIAL,1,African-American,93744000,22,Intake,English,Pretrial,Jail Inmate,Single,1359676800,1,8,Medium
PRETRIAL,1,African-American,744768000,22,Intake,English,Pretrial,Jail Inmate,Single,1413936000,1,8,Low
Probation,1,Hispanic,-454291200,22,Intake,English,Other,Probation,Married,1392681600,1,8,Low
PRETRIAL,0,African-American,241228800,22,Intake,English,Pretrial,Jail Inmate,Single,1395532800,1,8,Low
PRETRIAL,1,Caucasian,-124934400,22,Intake,English,Pretrial,Jail Inmate,Single,1392163200,2,8,Medium
Probation,1,African-American,403660800,22,Intake,English,Pretrial,Jail Inmate,Single,1367884800,2,8,Medium
PRETRIAL,1,Caucasian,329011200,22,Intake,English,Pretrial,Jail Inmate,Married,1419638400,2,8,Medium
PRETRIAL,0,Caucasian,15552000,22,Intake,English,Pretrial,Pretrial Defendant,Married,1372723200,1,8,Low
Probation,1,African-American,378864000,17,Intake,English,Conditional Release,Probation,Single,1363737600,1,8,Medium
Probation,1,Hispanic,-345945600,22,Intake,English,Post Sentence,Probation,Single,1378166400,1,8,Low
PRETRIAL,1,Hispanic,521769600,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1385164800,1,8,Low
Probation,1,African-American,742003200,22,Intake,English,Post Sentence,Probation,Single,1406505600,1,8,Low
PRETRIAL,1,African-American,-376012800,17,Intake,English,Pretrial,Pretrial Defendant,Single,1413849600,3,8,High
Probation,1,Caucasian,583459200,22,Intake,English,Post Sentence,Probation,Single,1395360000,2,8,Medium
PRETRIAL,1,African-American,516844800,22,Intake,English,Pretrial,Jail Inmate,Single,1375228800,3,8,Medium
Probation,0,Caucasian,-169516800,17,Intake,English,Conditional Release,Probation,Married,1392854400,1,8,Low
PRETRIAL,1,African-American,405820800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1384819200,1,8,Low
PRETRIAL,1,African-American,506736000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1358899200,4,8,High
PRETRIAL,1,Hispanic,598924800,22,Intake,Spanish,Pretrial,Pretrial Defendant,Single,1395360000,1,8,Low
PRETRIAL,1,Caucasian,232416000,22,Intake,English,Post Sentence,Probation,Single,1389916800,1,8,Low
PRETRIAL,1,African-American,18230400,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1416182400,2,8,Medium
PRETRIAL,1,African-American,568512000,22,Intake,English,Pretrial,Jail Inmate,Single,1382918400,2,8,Medium
Probation,1,Hispanic,149212800,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1390780800,1,8,Low
PRETRIAL,1,Caucasian,390268800,22,Intake,English,Pretrial,Jail Inmate,Single,1365638400,1,8,Low
Probation,1,Caucasian,-419472000,22,Intake,English,Post Sentence,Probation,Single,1389225600,1,8,Low
Probation,1,Hispanic,246672000,22,Intake,English,Post Sentence,Probation,Single,1402272000,1,8,Low
PRETRIAL,1,African-American,-470966400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417910400,3,8,High
PRETRIAL,0,Hispanic,-237427200,22,Intake,English,Pretrial,Jail Inmate,Divorced,1377302400,1,8,Low
PRETRIAL,1,Caucasian,-377308800,22,Intake,English,Post Sentence,Probation,Single,1366156800,1,8,Low
Probation,1,Caucasian,270432000,22,Intake,English,Post Sentence,Probation,Separated,1405987200,2,8,Medium
Probation,1,African-American,405216000,22,Intake,English,Other,Probation,Married,1370217600,3,8,High
PRETRIAL,0,Hispanic,785116800,22,Intake,English,Pretrial,Jail Inmate,Single,1417478400,2,8,Medium
Probation,1,Caucasian,550540800,22,Intake,English,Post Sentence,Probation,Single,1379289600,1,8,Low
Probation,0,Caucasian,-453686400,22,Intake,English,Other,Probation,Single,1391126400,1,8,Low
PRETRIAL,0,Caucasian,364262400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1407974400,3,8,High
PRETRIAL,1,Caucasian,-528076800,22,Intake,English,Pretrial,Jail Inmate,Single,1367107200,1,8,Low
PRETRIAL,1,Caucasian,683683200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1397692800,2,8,Medium
Probation,1,African-American,708825600,22,Intake,English,Post Sentence,Probation,Single,1389225600,2,8,Medium
Probation,1,Hispanic,24278400,22,Intake,English,Other,Probation,Separated,1410825600,1,8,Low
Broward County,1,African-American,790214400,22,Intake,English,Pretrial,Jail Inmate,Single,1389657600,4,8,High
PRETRIAL,0,African-American,355449600,22,Intake,English,Pretrial,Jail Inmate,Married,1362441600,3,8,High
PRETRIAL,1,African-American,244684800,22,Intake,English,Pretrial,Jail Inmate,Single,1364947200,4,8,High
PRETRIAL,1,Other,-28512000,22,Intake,English,Pretrial,Jail Inmate,Separated,1360022400,1,8,Low
PRETRIAL,1,African-American,617155200,22,Intake,English,Pretrial,Jail Inmate,Single,1398556800,1,8,Low
PRETRIAL,1,Caucasian,546825600,22,Intake,English,Post Sentence,Probation,Single,1391040000,1,8,Low
PRETRIAL,1,Hispanic,20995200,22,Intake,English,Pretrial,Jail Inmate,Divorced,1377302400,1,8,Low
Probation,0,Caucasian,407030400,22,Intake,English,Post Sentence,Probation,Divorced,1370995200,1,8,Low
PRETRIAL,1,Caucasian,-3369600,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1378339200,1,8,Low
PRETRIAL,1,Hispanic,-566092800,22,Intake,English,Pretrial,Jail Inmate,Married,1401753600,1,8,Low
PRETRIAL,1,African-American,709862400,22,Intake,English,Pretrial,Jail Inmate,Single,1399161600,1,8,Low
PRETRIAL,1,Other,-409363200,22,Intake,English,Pretrial,Pretrial Defendant,Married,1382572800,1,8,Low
PRETRIAL,1,Caucasian,834105600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1405641600,4,8,High
PRETRIAL,0,Caucasian,-165369600,22,Intake,English,Post Sentence,Probation,Separated,1397174400,1,8,Low
Probation,1,Hispanic,529891200,22,Intake,English,Other,Probation,Single,1366675200,1,8,Low
Probation,0,Caucasian,-429148800,22,Intake,English,Post Sentence,Probation,Married,1368662400,1,8,Low
PRETRIAL,1,African-American,691286400,22,Intake,English,Pretrial,Jail Inmate,Single,1405468800,4,8,High
PRETRIAL,1,Caucasian,745200000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1402272000,3,8,High
PRETRIAL,1,Hispanic,582681600,22,Intake,English,Pretrial,Jail Inmate,Single,1358121600,2,8,Medium
Probation,1,Caucasian,-304905600,22,Intake,English,Post Sentence,Probation,Single,1408924800,1,8,Low
Probation,0,African-American,265248000,22,Intake,English,Post Sentence,Probation,Single,1402358400,1,8,Low
PRETRIAL,1,African-American,696038400,22,Intake,English,Pretrial,Jail Inmate,Single,1360368000,2,8,Medium
Probation,1,Hispanic,-637459200,22,Intake,English,Other,Probation,Divorced,1371600000,1,8,Low
PRETRIAL,1,African-American,588297600,22,Intake,English,Pretrial,Jail Inmate,Single,1376524800,4,8,High
PRETRIAL,1,Caucasian,-243216000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1404172800,1,8,Low
PRETRIAL,1,African-American,265334400,22,Intake,English,Post Sentence,Probation,Single,1414108800,1,8,Low
Probation,1,Caucasian,420940800,22,Intake,English,Pretrial,Jail Inmate,Married,1404518400,1,8,Medium
PRETRIAL,1,Caucasian,97977600,22,Intake,English,Pretrial,Jail Inmate,Single,1416787200,1,8,Low
PRETRIAL,0,Caucasian,749952000,22,Intake,English,Pretrial,Jail Inmate,Married,1417564800,3,8,High
Probation,0,Hispanic,529632000,22,Intake,English,Post Sentence,Probation,Single,1414368000,1,8,Low
PRETRIAL,1,Hispanic,780451200,22,Intake,English,Pretrial,Jail Inmate,Single,1389571200,2,8,Low
PRETRIAL,1,African-American,411177600,22,Intake,English,Pretrial,Jail Inmate,Married,1396396800,3,8,High
PRETRIAL,1,African-American,101520000,22,Intake,English,Pretrial,Jail Inmate,Single,1365033600,1,8,Low
PRETRIAL,0,African-American,76291200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1367280000,3,8,High
PRETRIAL,1,African-American,-242265600,22,Intake,English,Pretrial,Jail Inmate,Single,1407888000,3,8,High
PRETRIAL,1,Caucasian,736300800,22,Intake,English,Pretrial,Jail Inmate,Single,1390521600,1,8,Medium
PRETRIAL,1,African-American,607737600,22,Intake,English,Pretrial,Jail Inmate,Single,1385337600,2,8,Medium
PRETRIAL,1,African-American,435110400,22,Intake,English,Pretrial,Jail Inmate,Single,1358985600,2,8,Medium
PRETRIAL,1,Caucasian,-302140800,22,Intake,English,Pretrial,Jail Inmate,Married,1386374400,1,8,Low
Probation,1,Hispanic,-96768000,22,Intake,English,Post Sentence,Probation,Married,1389225600,1,8,Low
DRRD,1,African-American,779414400,17,Intake,English,Post Sentence,Probation,Single,1407369600,3,8,High
Probation,1,Hispanic,-673833600,22,Intake,English,Post Sentence,Probation,Married,1379289600,1,8,Low
Probation,1,Caucasian,390182400,22,Intake,English,Post Sentence,Probation,Single,1369180800,3,8,High
PRETRIAL,1,Caucasian,388540800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395619200,1,8,Low
Probation,0,Caucasian,392169600,22,Intake,English,Post Sentence,Probation,Divorced,1383004800,1,8,Low
PRETRIAL,1,African-American,629510400,17,Intake,English,Post Sentence,Probation,Single,1393977600,1,8,Medium
Probation,1,Caucasian,791251200,22,Intake,English,Post Sentence,Probation,Single,1361750400,4,8,High
PRETRIAL,1,African-American,608256000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1394668800,3,8,Medium
PRETRIAL,1,African-American,-260064000,22,Intake,English,Pretrial,Jail Inmate,Divorced,1400371200,1,8,Low
PRETRIAL,1,Caucasian,738115200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372982400,1,8,Low
PRETRIAL,1,African-American,688089600,22,Intake,English,Pretrial,Jail Inmate,Single,1367280000,3,8,High
Probation,1,African-American,450921600,22,Intake,English,Post Sentence,Probation,Single,1413849600,2,8,Medium
Probation,1,Hispanic,-155692800,22,Intake,English,Other,Probation,Divorced,1381449600,1,8,Low
PRETRIAL,1,African-American,484876800,22,Intake,English,Pretrial,Jail Inmate,Single,1368662400,2,8,Medium
Probation,0,African-American,707961600,22,Intake,English,Post Sentence,Probation,Single,1358812800,2,8,Medium
Probation,0,Caucasian,595123200,22,Intake,English,Other,Probation,Single,1389225600,1,8,Medium
Probation,0,African-American,528076800,22,Intake,English,Post Sentence,Probation,Single,1378771200,2,8,Medium
PRETRIAL,1,Caucasian,493171200,22,Intake,English,Pretrial,Jail Inmate,Single,1398816000,3,8,High
PRETRIAL,1,Other,339033600,22,Intake,English,Pretrial,Jail Inmate,Married,1417219200,1,8,Low
Probation,1,Hispanic,-32140800,22,Intake,English,Other,Probation,Married,1403481600,1,8,Low
Probation,1,Hispanic,-389059200,22,Intake,English,Post Sentence,Probation,Single,1407715200,1,8,Low
PRETRIAL,1,African-American,532483200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1411689600,1,8,Low
Probation,1,Caucasian,244512000,22,Intake,English,Post Sentence,Probation,Separated,1412208000,1,8,Low
PRETRIAL,0,African-American,673488000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1418256000,2,8,Medium
PRETRIAL,1,Other,-255657600,22,Intake,English,Pretrial,Jail Inmate,Single,1372723200,1,8,Low
PRETRIAL,1,Other,776044800,22,Intake,English,Pretrial,Jail Inmate,Single,1361059200,2,8,Low
PRETRIAL,1,African-American,527040000,22,Intake,English,Pretrial,Jail Inmate,Single,1357948800,1,8,Low
Probation,1,Hispanic,-257558400,22,Intake,English,Post Sentence,Probation,Single,1404086400,1,8,Low
PRETRIAL,0,Caucasian,531446400,22,Intake,English,Pretrial,Jail Inmate,Single,1418774400,3,8,High
PRETRIAL,1,Hispanic,266457600,22,Intake,English,Pretrial,Jail Inmate,Unknown,1393286400,1,8,Medium
Probation,0,Hispanic,493516800,22,Intake,English,Other,Probation,Divorced,1410220800,1,8,Low
PRETRIAL,1,African-American,544665600,22,Intake,English,Pretrial,Jail Inmate,Single,1364256000,1,8,Medium
Probation,0,Caucasian,189043200,22,Intake,English,Post Sentence,Probation,Single,1381104000,1,8,Low
Probation,1,Caucasian,133315200,22,Intake,English,Post Sentence,Probation,Single,1399939200,1,8,Low
PRETRIAL,0,Caucasian,672537600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1381104000,1,8,Low
Probation,0,African-American,741916800,22,Intake,English,Post Sentence,Probation,Single,1389571200,1,8,Low
PRETRIAL,0,Caucasian,-222825600,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1414540800,1,8,Low
Probation,1,African-American,303350400,22,Intake,English,Post Sentence,Probation,Single,1408406400,3,8,High
PRETRIAL,1,African-American,440294400,22,Intake,English,Pretrial,Jail Inmate,Single,1365292800,1,8,Low
PRETRIAL,0,Caucasian,728870400,22,Intake,English,Pretrial,Jail Inmate,Single,1395792000,2,8,Medium
PRETRIAL,1,Caucasian,-313200000,22,Intake,English,Pretrial,Jail Inmate,Single,1383436800,1,8,Low
PRETRIAL,1,African-American,555724800,22,Intake,English,Pretrial,Jail Inmate,Single,1366156800,2,8,Medium
PRETRIAL,0,Caucasian,638668800,22,Intake,English,Pretrial,Jail Inmate,Single,1367798400,3,8,High
PRETRIAL,1,African-American,263433600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1397001600,1,8,Low
PRETRIAL,1,Caucasian,715564800,22,Intake,English,Pretrial,Jail Inmate,Single,1358294400,1,8,Low
Probation,1,African-American,126748800,22,Intake,English,Post Sentence,Probation,Single,1380067200,1,8,Low
PRETRIAL,1,African-American,763689600,22,Intake,English,Pretrial,Jail Inmate,Single,1398988800,1,8,Low
PRETRIAL,1,Caucasian,614995200,22,Intake,English,Post Sentence,Probation,Single,1396224000,2,8,Medium
PRETRIAL,0,Caucasian,464572800,22,Intake,English,Pretrial,Jail Inmate,Single,1391990400,1,8,Medium
PRETRIAL,1,Caucasian,823737600,22,Intake,English,Pretrial,Jail Inmate,Single,1414108800,3,8,High
PRETRIAL,1,Hispanic,-15379200,22,Intake,English,Pretrial,Jail Inmate,Single,1368403200,1,8,Low
PRETRIAL,1,African-American,399859200,22,Intake,English,Pretrial,Jail Inmate,Single,1397865600,3,8,High
Probation,1,African-American,-370224000,22,Intake,English,Other,Probation,Single,1392163200,1,8,Medium
Probation,1,Caucasian,-269568000,22,Intake,English,Post Sentence,Probation,Divorced,1387411200,1,8,Low
Probation,1,African-American,531878400,22,Intake,English,Post Sentence,Probation,Single,1372118400,2,8,Medium
PRETRIAL,1,African-American,410745600,22,Intake,English,Post Sentence,Probation,Single,1389657600,4,8,High
Probation,1,Caucasian,-341280000,22,Intake,English,Post Sentence,Probation,Married,1376870400,1,8,Low
PRETRIAL,1,African-American,676166400,22,Intake,English,Pretrial,Jail Inmate,Single,1383955200,1,8,Low
PRETRIAL,0,African-American,455587200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366675200,1,8,Low
Probation,1,Native American,253843200,22,Intake,English,Pretrial,Jail Inmate,Single,1418774400,4,8,High
PRETRIAL,1,African-American,700099200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1404172800,2,8,Medium
PRETRIAL,0,African-American,746841600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379548800,3,8,High
Probation,1,African-American,373161600,22,Intake,English,Post Sentence,Probation,Single,1402963200,1,8,Low
PRETRIAL,1,African-American,558662400,22,Intake,English,Pretrial,Jail Inmate,Single,1365897600,1,8,Low
PRETRIAL,1,Caucasian,68688000,22,Intake,English,Pretrial,Jail Inmate,Divorced,1386201600,1,8,Medium
